boosts,damageDealt,heals,killStreaks,longestKill,rideDistance,walkDistance,weaponsAcquired
0,160.2,0,1,15.3,0.0,91.32,1
0,83.1,0,0,0.0,0.0,61.48,2
0,0.0,0,0,0.0,0.0,519.1,3
2,282.9,4,1,70.6,2536.0,3252.0,4
1,100.0,1,1,10.46,0.0,851.2,5
1,0.0,0,0,0.0,0.0,928.7,4
6,156.4,2,1,79.32,2895.0,1670.0,3
5,195.7,3,1,1.38,2735.0,2969.0,7
0,50.13,0,0,0.0,0.0,279.5,1
0,100.0,0,1,5.68,0.0,1833.0,3
1,100.0,0,1,2.5,0.0,164.5,4
0,154.9,0,0,0.0,0.0,105.8,2
1,198.5,1,1,4.94,0.0,963.4,4
0,13.24,0,0,0.0,3076.0,950.9,2
0,0.0,0,0,0.0,0.0,345.2,0
0,0.0,0,0,0.0,0.0,79.11,1
0,33.43,0,0,0.0,0.0,53.71,2
0,30.21,0,0,0.0,0.0,1803.0,3
0,125.1,0,1,24.77,0.0,203.8,2
0,0.0,0,0,0.0,0.0,63.09,4
1,271.8,1,1,41.15,3862.0,1773.0,5
1,119.8,2,0,0.0,0.0,484.7,5
1,209.3,3,1,11.87,944.2,711.2,4
2,207.9,1,1,10.46,0.0,189.5,3
0,109.5,0,1,3.36,4476.0,172.2,6
0,0.0,0,0,0.0,0.0,8.02,1
3,252.9,1,1,186.2,0.0,3157.0,4
0,0.0,0,0,0.0,0.0,0.0,0
0,62.12,0,0,0.0,0.0,398.0,5
3,100.0,0,1,46.14,0.0,2777.0,6
1,0.0,0,0,0.0,0.0,1819.0,3
0,0.0,0,0,0.0,0.0,240.1,2
5,110.3,1,1,2.06,1278.0,3548.0,4
0,0.0,0,0,0.0,0.0,141.9,5
0,200.0,0,2,11.45,0.0,79.98,3
0,33.26,0,0,0.0,0.0,683.6,5
1,167.7,1,1,82.48,0.0,2339.0,2
0,0.0,0,0,0.0,0.0,0.0,0
0,301.7,2,1,129.1,506.0,2532.0,5
3,472.4,0,1,29.89,0.0,2239.0,5
0,0.0,0,0,0.0,6058.0,1835.0,4
5,509.8,11,1,27.3,0.0,1814.0,4
3,85.61,5,1,101.0,2275.0,1951.0,4
0,1.0,0,0,0.0,130.5,1143.0,3
0,42.57,0,0,0.0,0.0,776.4,5
0,68.54,0,0,0.0,0.0,552.0,5
0,0.0,0,0,0.0,0.0,625.9,5
0,0.0,0,0,0.0,0.0,22.26,3
0,0.0,1,0,0.0,0.0,500.3,3
0,90.14,0,0,0.0,0.0,22.89,1
11,361.6,4,1,25.07,0.0,2737.0,4
2,94.58,2,0,0.0,3555.0,2854.0,5
0,50.4,0,0,0.0,0.0,53.7,1
0,27.3,1,0,0.0,793.9,713.2,3
0,0.0,0,0,0.0,119.0,243.4,3
0,0.0,1,0,0.0,0.0,405.4,3
0,0.0,0,0,0.0,0.0,3.49,1
0,0.0,0,0,0.0,0.0,27.95,1
0,111.0,0,0,0.0,0.0,2234.0,5
0,122.7,0,1,25.25,202.5,2416.0,2
0,0.0,0,0,0.0,0.0,7.47,1
0,243.6,1,1,4.52,672.0,2708.0,11
0,0.0,0,0,0.0,2008.0,798.9,4
0,0.0,0,0,0.0,461.8,1106.0,3
2,0.0,0,0,0.0,0.0,2776.0,2
4,743.0,3,1,297.9,8825.0,2568.0,5
0,0.0,0,0,0.0,0.0,31.36,1
0,0.0,0,0,0.0,0.0,0.0,0
5,219.4,0,1,45.88,174.3,1821.0,1
2,126.5,0,1,25.99,0.0,1027.0,9
0,100.0,0,1,18.17,0.0,1054.0,4
1,281.5,0,1,161.8,6247.0,1576.0,8
1,49.0,0,0,0.0,0.0,252.6,1
1,121.1,0,0,0.0,805.0,1536.0,8
0,100.0,1,1,3.96,0.0,531.6,3
2,21.66,3,0,0.0,6340.0,1854.0,7
0,276.0,2,1,83.58,0.0,295.7,2
0,43.0,0,0,0.0,0.0,111.0,1
0,263.2,0,0,0.0,0.0,0.0,3
0,226.2,0,2,17.23,0.0,47.07,2
3,279.4,9,1,67.89,2305.0,3460.0,8
4,0.0,4,0,0.0,5892.0,1052.0,5
5,259.5,0,1,33.69,3898.0,1952.0,7
0,0.0,0,0,0.0,0.0,329.3,2
3,151.0,6,1,56.7,2020.0,1956.0,7
6,517.5,0,2,215.4,0.0,2818.0,5
5,55.94,0,0,0.0,0.0,1645.0,9
0,0.0,0,0,0.0,0.0,68.88,1
0,127.6,0,1,54.72,0.0,255.0,4
0,63.21,0,0,0.0,0.0,275.7,4
0,280.6,0,1,17.02,0.0,42.8,2
2,131.9,3,1,57.82,0.0,3956.0,4
0,55.52,0,0,0.0,0.0,0.0,18
3,88.2,4,0,0.0,6794.0,2259.0,3
0,0.0,0,0,0.0,0.0,78.95,4
2,201.4,2,1,18.86,820.2,1803.0,6
0,56.17,0,1,8.47,0.0,1643.0,3
3,0.0,0,0,0.0,0.0,831.8,2
3,146.8,8,1,189.8,0.0,3888.0,7
0,192.3,0,1,8.15,1063.0,2250.0,6
0,123.4,0,1,7.18,0.0,336.9,2
0,217.2,0,0,0.0,0.0,0.0,4
0,34.0,0,0,0.0,0.0,21.18,2
0,0.0,0,0,0.0,0.0,137.7,3
2,314.2,2,1,23.89,0.0,1519.0,3
11,136.7,2,1,1.91,0.0,1875.0,4
0,0.0,0,0,0.0,0.0,85.43,2
4,200.0,3,1,5.28,4926.0,638.8,2
0,100.0,0,1,24.25,0.0,93.42,1
0,193.2,0,1,3.29,0.0,2223.0,4
0,0.0,0,0,0.0,0.0,679.7,2
3,28.98,5,0,0.0,1785.0,2475.0,7
0,75.0,0,1,141.3,273.5,919.1,4
0,0.0,0,0,0.0,0.0,142.8,1
0,68.94,0,0,0.0,2064.0,1076.0,5
0,0.0,0,0,0.0,0.0,34.39,1
0,0.0,0,0,0.0,207.4,224.2,1
0,142.6,0,1,0.75,0.0,1015.0,5
0,12.96,0,0,0.0,0.0,36.55,0
2,316.4,1,1,85.97,0.0,2363.0,5
2,100.0,9,1,1.43,0.0,2092.0,3
0,30.1,0,0,0.0,0.0,254.7,2
0,0.0,0,0,0.0,0.0,48.96,0
1,197.4,1,1,1.8,5379.0,1128.0,2
5,307.5,1,1,23.92,1615.0,2194.0,4
0,0.0,0,0,0.0,0.0,1.9,0
0,263.0,0,0,0.0,0.0,0.0,3
2,177.9,2,1,21.47,0.0,1214.0,6
1,200.0,1,2,11.09,0.0,194.4,3
0,87.62,0,0,0.0,0.0,676.0,4
0,100.0,0,1,32.55,0.0,265.3,3
0,0.0,0,0,0.0,0.0,0.0,0
2,34.83,0,0,0.0,0.0,1474.0,8
3,204.2,7,1,4.4,0.0,1571.0,4
0,0.0,0,0,0.0,0.0,0.0,1
0,18.9,0,0,0.0,0.0,108.4,0
0,0.0,0,0,0.0,0.0,0.92,0
0,0.0,0,0,0.0,0.0,95.03,0
2,124.9,2,1,10.32,0.0,1942.0,5
0,31.08,0,0,0.0,0.0,873.2,3
0,196.1,0,1,5.24,0.0,19.85,1
0,21.58,0,0,0.0,0.0,210.9,3
0,0.0,0,0,0.0,0.0,443.1,5
3,67.66,1,1,84.42,2859.0,2981.0,4
1,23.22,0,0,0.0,538.7,239.5,4
0,0.0,0,0,0.0,0.0,0.0,0
2,73.49,0,1,45.29,975.6,2287.0,5
1,91.19,5,0,0.0,367.1,1459.0,5
4,414.9,9,1,37.85,691.1,1528.0,4
0,0.0,0,0,0.0,0.0,0.0,0
0,31.88,1,0,0.0,4613.0,894.9,6
1,128.4,0,1,10.13,0.0,635.8,5
1,22.27,0,0,0.0,2146.0,891.9,7
1,0.0,1,0,0.0,0.0,1807.0,6
5,235.6,1,1,55.67,0.0,2147.0,4
1,23.21,8,0,0.0,0.0,4564.0,4
0,0.0,0,0,0.0,0.0,367.8,3
3,35.06,0,0,0.0,5352.0,1823.0,4
0,36.91,0,0,0.0,0.0,1713.0,3
7,582.5,1,1,76.04,0.0,1293.0,5
6,100.0,0,1,7.16,300.6,1736.0,6
3,517.7,1,1,56.46,989.3,764.5,11
0,0.0,4,0,0.0,1469.0,1251.0,5
4,0.0,4,0,0.0,647.1,1439.0,5
0,100.0,1,1,23.02,1018.0,995.4,3
2,214.7,2,1,17.1,4734.0,3089.0,5
5,176.2,1,1,11.23,0.0,1242.0,3
0,0.0,0,0,0.0,0.0,176.2,3
1,0.0,6,0,0.0,0.0,2811.0,5
0,33.11,0,0,0.0,0.0,256.3,3
0,0.0,0,0,0.0,0.0,56.63,1
0,0.0,0,0,0.0,0.0,98.37,2
1,158.3,0,1,3.48,0.0,102.9,2
0,288.2,0,1,34.68,2927.0,1266.0,4
0,0.0,0,0,0.0,0.0,18.96,0
0,0.0,1,0,0.0,0.0,722.2,2
0,100.0,1,1,8.12,0.0,655.3,4
0,1115.0,0,0,0.0,0.0,0.0,2
0,88.8,0,0,0.0,0.0,189.3,1
3,219.3,3,1,37.97,4655.0,1680.0,8
0,0.0,0,0,0.0,0.0,58.57,1
0,0.0,0,0,0.0,0.0,297.6,0
0,98.58,0,1,3.43,0.0,79.6,3
2,29.4,0,0,0.0,0.0,670.2,3
0,111.6,0,1,1.34,0.0,273.2,3
1,185.2,0,1,141.7,0.0,1045.0,4
1,100.0,1,1,18.02,536.9,3378.0,3
0,204.2,0,0,0.0,0.0,0.0,4
0,61.63,0,0,0.0,0.0,1234.0,4
0,0.0,0,0,0.0,3365.0,800.7,8
3,0.0,7,0,0.0,3462.0,1757.0,8
0,100.0,0,1,24.84,0.0,1601.0,3
0,300.0,2,1,241.0,0.0,2699.0,8
1,809.4,3,2,89.85,0.0,2445.0,4
0,69.09,0,0,0.0,0.0,506.2,3
1,463.0,2,2,29.16,0.0,389.0,2
2,0.0,0,0,0.0,0.0,1135.0,6
0,59.1,0,0,0.0,0.0,97.1,2
0,91.12,0,0,0.0,0.0,99.18,2
3,254.4,0,1,15.36,2058.0,384.0,4
0,100.0,1,1,1.8,0.0,58.54,2
4,30.15,1,0,0.0,0.0,3557.0,5
0,0.0,0,0,0.0,0.0,33.72,1
4,200.0,1,1,74.85,991.7,3071.0,5
3,203.1,2,1,167.6,5543.0,1207.0,7
1,35.79,0,0,0.0,2647.0,1150.0,5
0,154.4,0,1,21.28,0.0,1331.0,6
0,156.5,0,1,14.4,0.0,3064.0,9
0,223.0,0,1,84.11,0.0,1259.0,5
0,0.0,0,0,0.0,9209.0,732.1,5
7,415.2,0,1,16.36,0.0,1980.0,6
0,0.0,0,0,0.0,0.0,0.0,0
6,334.8,2,1,133.1,3098.0,2430.0,5
0,253.8,0,1,89.43,1415.0,405.6,3
3,140.8,1,1,1.44,3581.0,2640.0,4
2,242.5,0,1,13.79,4495.0,1094.0,8
0,96.48,0,0,0.0,0.0,0.0,1
0,195.7,0,0,0.0,0.0,0.0,4
0,0.0,0,0,0.0,0.0,258.9,1
0,0.0,2,0,0.0,0.0,3040.0,4
0,0.0,0,0,0.0,0.0,941.1,4
0,0.0,0,0,0.0,0.0,1637.0,3
0,48.36,0,0,0.0,0.0,413.6,3
1,0.0,5,0,0.0,3499.0,1315.0,4
0,0.0,0,0,0.0,0.0,34.41,1
0,100.0,0,1,6.71,0.0,94.78,2
0,100.0,0,1,0.53,0.0,31.48,2
0,100.1,0,0,0.0,1259.0,821.5,3
0,0.0,0,0,0.0,0.0,40.66,1
0,0.0,0,0,0.0,0.0,1271.0,4
1,199.2,0,1,28.57,1019.0,663.0,5
0,0.0,0,0,0.0,0.0,2.68,0
0,99.0,0,0,0.0,0.0,0.0,2
0,100.0,0,1,4.89,0.0,34.07,3
0,99.32,0,0,0.0,0.0,131.9,3
0,55.58,0,0,0.0,0.0,115.6,1
0,26.9,0,0,0.0,0.0,248.2,1
0,50.55,0,0,0.0,0.0,143.5,1
0,67.86,0,0,0.0,0.0,87.27,2
0,265.3,0,2,10.67,0.0,137.1,2
0,0.0,0,0,0.0,0.0,204.4,5
0,49.55,0,0,0.0,0.0,180.3,0
0,130.1,0,1,1.32,0.0,691.1,1
2,158.1,4,1,114.6,5738.0,1956.0,4
0,17.43,0,0,0.0,0.0,112.6,2
0,100.0,0,1,1.18,359.2,2317.0,5
0,0.0,0,0,0.0,0.0,269.5,2
1,0.0,0,0,0.0,1079.0,280.3,1
0,100.0,1,1,214.7,0.0,1890.0,5
0,400.2,0,5,0.0,2039.0,27.21,0
0,100.0,0,1,2.0,0.0,519.6,4
1,207.6,0,1,29.58,407.0,3902.0,7
0,0.0,0,0,0.0,0.0,152.5,3
3,743.4,0,1,129.1,4988.0,2296.0,7
2,547.3,3,1,28.28,237.3,2135.0,3
0,88.8,0,0,0.0,0.0,337.6,4
1,39.78,1,0,0.0,0.0,2137.0,4
7,462.3,2,1,56.31,0.0,3148.0,7
0,0.0,0,0,0.0,0.0,45.5,0
2,187.1,2,1,21.22,1238.0,2455.0,4
0,0.0,4,0,0.0,0.0,534.4,2
0,100.0,0,1,10.75,0.0,52.26,2
0,0.0,0,0,0.0,0.0,33.48,2
0,13.11,0,0,0.0,0.0,198.6,1
0,166.3,1,1,20.92,0.0,217.6,1
3,187.5,8,1,257.8,5734.0,2107.0,6
3,81.27,6,0,0.0,13300.0,1151.0,5
2,0.0,6,0,0.0,0.0,429.7,2
0,0.0,0,0,0.0,270.2,1907.0,7
0,100.0,1,1,5.24,0.0,159.8,3
0,0.0,0,0,0.0,0.0,174.1,4
0,0.0,0,0,0.0,0.0,37.89,1
6,100.0,0,1,20.56,2004.0,2272.0,5
0,99.0,0,0,0.0,0.0,0.0,3
0,0.0,0,0,0.0,0.0,65.76,1
2,104.0,0,1,5.85,1089.0,1639.0,3
0,68.6,0,0,0.0,0.0,325.7,2
1,241.3,0,1,187.0,4952.0,1085.0,6
2,513.1,2,2,43.93,1507.0,2191.0,3
1,373.5,1,1,244.2,901.6,2820.0,5
0,94.25,1,1,6.33,0.0,1173.0,3
0,26.46,0,0,0.0,539.5,805.8,3
1,74.52,0,0,0.0,0.0,0.0,14
0,0.0,0,0,0.0,0.0,280.8,2
0,0.0,0,0,0.0,0.0,606.6,5
1,161.0,3,1,156.4,0.0,1883.0,1
0,63.21,0,0,0.0,0.0,80.06,1
0,0.0,0,0,0.0,0.0,2279.0,2
0,0.0,0,0,0.0,3201.0,1398.0,5
0,100.0,0,1,20.2,0.0,409.0,5
0,146.9,0,0,0.0,0.0,0.0,1
0,0.0,0,0,0.0,0.0,653.9,3
0,100.0,0,1,5.79,1078.0,516.4,4
0,3.93,0,0,0.0,4446.0,1292.0,2
0,0.0,1,0,0.0,0.0,1125.0,9
0,0.0,0,0,0.0,0.0,0.0,0
0,0.0,0,0,0.0,0.0,0.0,3
0,123.9,0,0,0.0,0.0,2204.0,7
1,200.0,0,1,53.47,1425.0,836.5,4
1,308.4,0,1,436.4,180.1,1516.0,6
2,271.6,1,1,39.11,0.0,2375.0,3
1,104.4,1,1,36.73,0.0,2745.0,5
0,100.0,0,1,4.55,0.0,1792.0,4
0,0.0,0,0,0.0,0.0,125.7,3
11,405.4,5,1,73.39,1523.0,2740.0,5
5,115.4,0,0,0.0,0.0,3329.0,5
3,0.0,5,0,0.0,0.0,3424.0,4
0,2.86,0,0,0.0,945.1,887.7,6
0,80.21,0,0,0.0,3311.0,1175.0,2
2,185.8,1,1,10.74,7987.0,1190.0,5
0,0.0,0,0,0.0,2716.0,2672.0,5
0,117.4,0,0,0.0,0.0,311.4,5
3,23.22,2,0,0.0,0.0,1515.0,2
0,0.0,0,0,0.0,0.0,1363.0,3
0,0.0,0,0,0.0,0.0,8.65,2
1,89.97,6,1,15.81,7742.0,2270.0,8
0,0.0,0,0,0.0,0.0,0.0,0
0,0.0,0,0,0.0,0.0,0.0,0
0,97.87,0,0,0.0,0.0,1583.0,4
2,0.0,2,0,0.0,4312.0,2772.0,6
2,100.0,0,1,30.6,0.0,303.0,3
1,150.4,10,1,19.9,0.0,567.6,5
0,100.0,0,1,5.09,7.45,271.3,8
0,0.0,0,0,0.0,0.0,46.04,1
0,0.0,0,0,0.0,0.0,42.8,0
0,0.0,0,0,0.0,0.0,811.5,6
0,0.0,0,0,0.0,0.0,75.67,1
0,0.0,0,0,0.0,926.2,530.0,3
0,38.48,0,0,0.0,0.0,447.7,2
1,100.0,1,1,30.61,1969.0,956.7,4
0,0.0,0,0,0.0,0.0,342.6,1
0,0.0,0,0,0.0,0.0,50.57,1
0,137.0,0,1,35.27,0.0,2158.0,4
0,0.0,0,0,0.0,0.0,0.0,8
0,0.0,0,0,0.0,0.0,204.8,5
0,78.69,0,0,0.0,150.8,697.7,6
0,86.0,0,0,0.0,0.0,436.3,5
0,0.0,0,0,0.0,0.0,361.4,3
0,72.03,0,0,0.0,0.0,1284.0,3
0,0.0,0,0,0.0,0.0,14.15,0
0,205.6,0,0,0.0,0.0,0.0,2
0,233.9,1,1,57.74,0.0,514.1,6
4,657.7,5,1,78.17,0.0,2549.0,6
1,100.0,3,1,40.38,3019.0,1264.0,6
0,0.0,0,0,0.0,0.0,7.33,1
0,0.0,0,0,0.0,0.0,209.8,2
2,66.17,2,0,0.0,0.0,1714.0,5
2,178.7,5,1,6.44,1438.0,1244.0,8
6,324.5,2,1,63.85,2781.0,2160.0,3
6,868.2,1,1,217.1,2418.0,3217.0,7
3,428.1,1,2,22.27,1088.0,2777.0,9
0,60.63,0,0,0.0,0.0,1788.0,4
0,7.98,0,0,0.0,640.7,553.2,4
0,100.0,0,1,29.88,0.0,57.98,3
3,238.3,2,1,14.39,3403.0,747.7,6
0,0.0,0,0,0.0,0.0,354.8,7
3,317.8,0,2,57.44,0.0,2558.0,8
4,204.4,24,1,46.42,3869.0,767.2,2
0,0.0,0,0,0.0,0.0,619.1,4
4,75.49,1,0,0.0,6216.0,2522.0,5
3,421.8,0,1,48.27,197.7,1225.0,4
0,0.0,0,0,0.0,0.0,645.3,0
0,100.0,0,1,19.21,864.9,1408.0,2
0,0.0,0,0,0.0,0.0,332.4,2
0,0.0,0,0,0.0,0.0,781.6,5
0,0.0,0,0,0.0,0.0,78.3,1
0,539.6,0,0,0.0,0.0,0.0,1
0,52.92,0,0,0.0,0.0,240.0,4
0,0.0,0,0,0.0,672.4,822.0,4
1,93.6,1,0,0.0,0.0,229.4,2
0,21.45,0,0,0.0,0.0,671.9,2
0,212.0,0,1,131.4,0.0,2034.0,5
0,19.44,0,0,0.0,0.0,45.01,0
2,209.5,5,1,2.75,1291.0,757.5,6
5,129.3,1,1,15.05,0.0,1524.0,8
2,100.0,1,1,4.58,0.0,394.0,2
4,258.3,2,1,197.5,3672.0,3925.0,7
1,0.0,1,0,0.0,12430.0,649.0,3
0,48.75,0,0,0.0,0.0,21.92,1
0,0.0,0,0,0.0,0.0,0.0,0
2,234.3,0,1,16.61,0.0,1578.0,8
0,0.0,0,0,0.0,0.0,17.66,0
0,0.0,0,0,0.0,0.0,1090.0,3
0,12.47,0,0,0.0,0.0,0.0,8
0,61.92,0,0,0.0,0.0,955.9,5
0,100.0,0,1,4.27,1016.0,227.1,4
0,119.0,0,0,0.0,0.0,0.0,6
4,555.2,1,1,62.95,0.0,2525.0,10
0,156.3,0,1,10.07,442.8,388.1,7
0,0.0,0,0,0.0,0.0,1194.0,3
0,116.2,0,0,0.0,0.0,198.8,2
6,82.65,0,1,3.49,1759.0,1537.0,6
0,100.0,0,1,4.55,0.0,719.8,3
0,0.0,0,0,0.0,0.0,10.37,0
0,0.0,0,0,0.0,0.0,174.3,3
5,278.4,1,1,7.79,1523.0,1692.0,4
2,227.0,4,1,8.05,1287.0,3026.0,8
0,105.3,1,1,2.52,1169.0,829.4,5
2,758.2,0,1,250.3,226.8,2015.0,4
0,27.53,0,0,0.0,0.0,198.1,2
6,553.8,3,1,162.1,0.0,2722.0,3
0,76.26,0,0,0.0,0.0,16.4,0
0,0.0,0,0,0.0,0.0,16.53,1
2,184.4,0,1,221.0,0.0,1672.0,11
0,0.0,0,0,0.0,0.0,0.0,0
0,0.0,0,0,0.0,5316.0,791.8,0
1,60.39,2,0,0.0,0.0,1263.0,2
2,242.3,9,1,34.86,0.0,3308.0,4
0,0.0,0,0,0.0,0.0,187.6,0
0,0.0,0,0,0.0,0.0,374.2,1
0,0.0,0,0,0.0,0.0,72.93,0
0,0.0,0,0,0.0,0.0,28.81,0
2,368.8,1,1,24.11,531.2,3322.0,4
2,23.89,0,1,117.8,2809.0,3058.0,8
0,0.0,1,0,0.0,1486.0,1377.0,4
3,263.2,6,1,6.04,1444.0,2098.0,5
0,72.54,0,0,0.0,0.0,274.8,3
0,0.0,0,0,0.0,4776.0,1596.0,4
0,100.0,0,1,5.18,0.0,71.51,2
0,0.0,0,0,0.0,0.0,45.76,3
0,0.0,0,0,0.0,0.0,43.25,0
0,0.0,0,0,0.0,4128.0,763.9,6
0,0.0,0,0,0.0,0.0,180.3,2
0,85.26,0,0,0.0,0.0,40.98,1
4,75.2,1,1,49.93,0.0,1952.0,6
0,0.0,0,0,0.0,0.0,227.8,4
0,0.0,0,0,0.0,0.0,13.95,1
2,94.22,0,1,25.95,3979.0,2708.0,4
0,100.0,0,1,18.24,0.0,6.89,1
0,0.0,0,0,0.0,0.0,730.2,2
1,27.66,1,0,0.0,0.0,1291.0,7
14,529.6,5,1,79.1,0.0,5060.0,7
1,126.5,1,1,32.67,1418.0,874.1,2
0,69.7,0,0,0.0,0.0,10.13,1
2,0.0,0,0,0.0,1851.0,2119.0,5
0,19.8,0,0,0.0,0.0,0.0,3
0,160.1,0,1,8.33,2003.0,1186.0,3
0,143.5,0,1,21.46,0.0,627.2,4
0,0.0,0,0,0.0,0.0,0.0,0
0,0.0,0,0,0.0,0.0,7.17,0
0,84.92,0,0,0.0,0.0,222.7,3
0,137.3,0,0,0.0,0.0,1378.0,4
0,69.16,0,0,0.0,3756.0,817.2,5
0,57.33,0,0,0.0,0.0,606.4,1
0,0.0,0,0,0.0,0.0,199.2,2
8,83.16,3,1,9.56,0.0,3563.0,8
1,70.73,8,0,0.0,0.0,597.4,4
0,0.0,0,0,0.0,0.0,21.54,0
0,0.0,0,0,0.0,0.0,880.8,5
0,0.0,0,0,0.0,0.0,207.9,1
5,78.91,4,1,6.41,5430.0,3124.0,7
0,0.0,0,0,0.0,0.0,6.77,0
0,100.0,0,1,20.35,546.4,1540.0,4
0,68.44,0,0,0.0,3660.0,471.6,3
0,0.0,0,0,0.0,0.0,271.3,2
1,78.26,0,0,0.0,0.0,249.9,1
1,24.25,1,0,0.0,1295.0,1380.0,3
0,0.0,0,0,0.0,0.0,0.0,0
0,23.22,0,0,0.0,0.0,362.7,3
0,0.0,0,0,0.0,0.0,0.0,0
1,19.38,0,0,0.0,0.0,3090.0,12
2,200.0,2,1,19.3,5581.0,1520.0,6
0,223.2,1,1,23.96,0.0,280.6,4
2,85.0,0,0,0.0,0.0,1179.0,4
1,26.46,2,0,0.0,0.0,1421.0,4
0,99.0,0,0,0.0,0.0,0.0,4
2,0.0,1,0,0.0,0.0,953.1,5
0,0.0,0,0,0.0,0.0,0.0,0
0,0.0,0,0,0.0,2138.0,1092.0,4
4,221.4,7,1,22.18,7188.0,1233.0,11
3,544.5,2,1,109.4,0.0,1247.0,6
1,141.2,2,1,71.45,0.0,1663.0,4
0,438.4,0,2,114.2,0.0,2030.0,4
1,479.8,0,1,32.37,0.0,1686.0,5
6,100.0,0,1,0.0,8266.0,1624.0,6
0,0.0,0,0,0.0,0.0,0.0,3
1,100.0,0,1,3.89,0.0,280.3,8
2,225.6,1,1,46.51,0.0,1672.0,6
0,25.2,0,0,0.0,388.8,408.0,4
0,222.9,0,0,0.0,0.0,0.0,2
0,0.0,0,0,0.0,0.0,82.98,4
0,0.0,0,0,0.0,101.7,352.6,2
0,100.0,0,1,7.57,0.0,173.1,2
0,0.0,1,0,0.0,0.01,2260.0,3
2,60.05,3,1,16.31,0.0,1245.0,3
1,64.19,0,0,0.0,0.0,349.2,3
0,0.0,0,0,0.0,0.0,462.9,3
2,210.0,1,1,115.0,0.0,1642.0,4
0,0.0,0,0,0.0,1078.0,199.2,1
0,100.0,1,1,6.36,0.0,123.5,2
0,30.24,0,0,0.0,0.0,425.9,7
3,194.2,1,1,2.95,4822.0,1095.0,10
3,125.0,1,0,0.0,2873.0,1613.0,7
1,390.3,2,1,101.5,0.0,2639.0,6
1,102.0,1,1,44.1,0.0,1557.0,4
0,0.0,0,0,0.0,0.0,904.5,3
0,88.15,0,0,0.0,0.0,26.69,2
2,213.8,1,1,55.45,2699.0,1786.0,6
0,0.0,0,0,0.0,0.0,9.22,2
0,60.2,0,0,0.0,0.0,217.4,3
0,76.1,0,0,0.0,875.7,1334.0,4
2,96.8,4,1,128.8,720.0,3095.0,8
0,100.0,1,1,3.72,0.0,121.0,2
3,0.0,4,0,0.0,2003.0,1308.0,6
0,0.0,0,0,0.0,514.1,46.32,1
0,0.0,0,0,0.0,0.0,0.69,1
2,392.3,0,1,7.37,5054.0,2413.0,8
6,352.3,6,1,14.62,0.0,1382.0,6
0,0.0,0,0,0.0,0.0,36.88,2
2,100.0,2,1,23.32,242.3,951.3,4
0,150.6,0,1,80.85,0.0,505.8,5
0,0.0,0,0,0.0,0.0,66.68,1
4,175.0,0,1,113.5,0.0,677.7,7
0,0.0,1,0,0.0,0.01,2099.0,7
2,99.2,1,1,13.39,0.0,1859.0,2
0,28.16,0,0,0.0,0.0,451.0,3
0,100.0,0,1,0.0,358.7,669.7,3
3,111.8,0,0,0.0,1008.0,1520.0,3
0,150.7,0,1,2.45,1958.0,702.6,2
3,88.0,0,1,71.96,0.0,2753.0,7
0,0.0,0,0,0.0,0.0,102.1,0
0,19.35,0,0,0.0,650.1,956.9,5
0,0.0,0,0,0.0,0.0,61.91,1
2,0.0,1,0,0.0,0.0,1424.0,7
1,112.7,0,1,5.82,0.0,48.54,2
0,0.0,0,0,0.0,0.0,735.4,4
0,31.88,0,0,0.0,0.0,1547.0,5
0,79.34,0,0,0.0,0.0,2595.0,5
6,122.0,3,1,5.5,0.0,2053.0,6
0,0.0,0,0,0.0,0.0,18.35,2
0,0.0,0,0,0.0,1771.0,400.1,2
0,160.5,2,1,34.12,0.0,811.5,4
0,66.3,1,0,0.0,0.0,0.0,8
0,300.0,0,1,25.24,0.0,702.2,2
0,0.0,0,0,0.0,0.0,90.29,1
0,100.0,0,1,137.3,0.0,328.2,6
0,75.79,0,0,0.0,0.0,21.03,1
6,623.1,0,1,347.2,1512.0,2179.0,5
3,86.11,0,0,0.0,0.0,1887.0,5
3,324.0,0,1,98.89,0.0,1703.0,3
9,347.7,8,1,65.53,1053.0,3526.0,5
0,113.0,0,1,19.97,0.0,1716.0,6
1,12.53,1,0,0.0,208.2,2370.0,7
0,100.0,0,1,6.62,0.0,62.55,2
0,32.34,3,0,0.0,0.0,2109.0,4
0,0.0,0,0,0.0,1080.0,3308.0,3
0,231.9,0,1,144.2,1284.0,369.2,4
0,0.0,0,0,0.0,0.0,309.2,2
0,99.0,0,0,0.0,0.0,0.0,1
0,0.0,0,0,0.0,0.0,335.3,6
2,266.8,0,1,91.1,0.0,1734.0,2
0,0.0,0,0,0.0,0.0,32.42,0
0,0.0,0,0,0.0,0.0,44.2,0
0,21.6,0,0,0.0,0.0,31.26,0
1,111.6,1,1,7.05,0.0,513.2,8
3,163.8,1,1,2.39,0.0,2335.0,5
3,127.4,0,1,3.42,0.0,336.4,4
0,0.0,0,0,0.0,0.0,182.7,4
0,64.5,0,0,0.0,0.0,514.8,4
0,75.85,3,0,0.0,2330.0,3768.0,4
4,522.8,5,2,161.6,0.0,2109.0,9
0,20.02,0,0,0.0,0.0,773.3,7
2,78.37,0,0,0.0,1590.0,1677.0,5
8,74.0,13,1,85.13,626.5,2811.0,4
0,0.0,1,0,0.0,0.0,2492.0,4
5,343.3,6,1,67.38,7717.0,1236.0,6
